Run,Agent,Iteration,ACoS
0,PPO Bidder - Net Utility 1,0,2.9315043680886306
0,PPO Bidder - Net Utility 1,1,0.22371443617038878
0,PPO Bidder - Net Utility 1,2,0.2011338831164866
0,PPO Bidder - Net Utility 1,3,0.2020393400240361
0,PPO Bidder - Net Utility 1,4,0.18427278292936627
0,PPO Bidder - Net Utility 1,5,0.20456196529452442
0,PPO Bidder - Net Utility 1,6,0.178439402372673
0,PPO Bidder - Net Utility 1,7,0.18118287597517677
0,PPO Bidder - Net Utility 1,8,0.18209222821241003
0,PPO Bidder - Net Utility 1,9,0.19093897260063514
0,PPO Bidder - Net Utility 1,10,0.18175949014307277
0,PPO Bidder - Net Utility 1,11,0.18665775308080043
0,PPO Bidder - Net Utility 1,12,0.17242248293543647
0,PPO Bidder - Net Utility 1,13,0.18879247063797905
0,PPO Bidder - Net Utility 1,14,0.17738639023824848
0,PPO Bidder - Net Utility 1,15,0.16988067364517725
0,PPO Bidder - Net Utility 1,16,0.17845484656236807
0,PPO Bidder - Net Utility 1,17,0.16740826490066263
0,PPO Bidder - Net Utility 1,18,0.17065894846600127
0,PPO Bidder - Net Utility 1,19,0.16531315649011552
0,PPO Bidder - Net Utility 1,20,0.16884710793949897
0,PPO Bidder - Net Utility 1,21,0.16798556363899667
0,PPO Bidder - Net Utility 1,22,0.18058722491867574
0,PPO Bidder - Net Utility 1,23,0.17155895066577814
0,PPO Bidder - Net Utility 1,24,0.17837665365150665
0,Truthful Competitor 2,0,3.999618838490462
0,Truthful Competitor 2,1,0.44662071447849655
0,Truthful Competitor 2,2,0.2940557276570862
0,Truthful Competitor 2,3,0.3007923761684394
0,Truthful Competitor 2,4,0.31067471446198575
0,Truthful Competitor 2,5,0.2979729660312774
0,Truthful Competitor 2,6,0.3175697304931197
0,Truthful Competitor 2,7,0.2880421336270934
0,Truthful Competitor 2,8,0.28374442925046545
0,Truthful Competitor 2,9,0.3135038187478473
0,Truthful Competitor 2,10,0.30555682572547
0,Truthful Competitor 2,11,0.2788087071604087
0,Truthful Competitor 2,12,0.2890823636042633
0,Truthful Competitor 2,13,0.3097000615614808
0,Truthful Competitor 2,14,0.27314267714983964
0,Truthful Competitor 2,15,0.28172535442094726
0,Truthful Competitor 2,16,0.32124662419566713
0,Truthful Competitor 2,17,0.3316801387862274
0,Truthful Competitor 2,18,0.3345982328360191
0,Truthful Competitor 2,19,0.3070566612487192
0,Truthful Competitor 2,20,0.30669641095047834
0,Truthful Competitor 2,21,0.30243638227306463
0,Truthful Competitor 2,22,0.2859925443916905
0,Truthful Competitor 2,23,0.30389167451018434
0,Truthful Competitor 2,24,0.3155709064281497
0,Truthful Competitor 3,0,2.818426004235292
0,Truthful Competitor 3,1,0.5023469294292213
0,Truthful Competitor 3,2,0.3799335233034474
0,Truthful Competitor 3,3,0.47946663077411916
0,Truthful Competitor 3,4,0.4304971624196883
0,Truthful Competitor 3,5,0.3950051593790164
0,Truthful Competitor 3,6,0.3826046888905733
0,Truthful Competitor 3,7,0.3835374730931305
0,Truthful Competitor 3,8,0.3780700356037115
0,Truthful Competitor 3,9,0.39406947190679564
0,Truthful Competitor 3,10,0.4117777130501354
0,Truthful Competitor 3,11,0.3933992346573972
0,Truthful Competitor 3,12,0.42833449879401353
0,Truthful Competitor 3,13,0.4085688117525375
0,Truthful Competitor 3,14,0.40348276546571804
0,Truthful Competitor 3,15,0.397893724163936
0,Truthful Competitor 3,16,0.4342011619480617
0,Truthful Competitor 3,17,0.40473700385906436
0,Truthful Competitor 3,18,0.36892228958300954
0,Truthful Competitor 3,19,0.39378321810671046
0,Truthful Competitor 3,20,0.3816415394690982
0,Truthful Competitor 3,21,0.39681030132153433
0,Truthful Competitor 3,22,0.3837980250324611
0,Truthful Competitor 3,23,0.3908321459023971
0,Truthful Competitor 3,24,0.3825967744787385
0,Truthful Competitor 4,0,2.7348851670890877
0,Truthful Competitor 4,1,0.4726907365079385
0,Truthful Competitor 4,2,0.324287937917731
0,Truthful Competitor 4,3,0.3349025752636604
0,Truthful Competitor 4,4,0.2950938773864019
0,Truthful Competitor 4,5,0.2682655646159661
0,Truthful Competitor 4,6,0.32855872433171046
0,Truthful Competitor 4,7,0.2921948962036037
0,Truthful Competitor 4,8,0.3090882182183967
0,Truthful Competitor 4,9,0.295938041974396
0,Truthful Competitor 4,10,0.28125233943492467
0,Truthful Competitor 4,11,0.2840307091008981
