Run,Agent,Iteration,Underbid Regret
0,Truthful Competitor 5,24,-3913.735434249512
0,Truthful Competitor 6,0,-34610.43788435207
0,Truthful Competitor 6,1,-9728.797399424706
0,Truthful Competitor 6,2,-4442.107235295435
0,Truthful Competitor 6,3,-3952.632133840238
0,Truthful Competitor 6,4,-3820.145516462214
0,Truthful Competitor 6,5,-3724.3645745373
0,Truthful Competitor 6,6,-3686.7842144324213
0,Truthful Competitor 6,7,-3946.625707652735
0,Truthful Competitor 6,8,-3564.517838721867
0,Truthful Competitor 6,9,-3687.699088520084
0,Truthful Competitor 6,10,-3466.0078423851864
0,Truthful Competitor 6,11,-3670.447433702907
0,Truthful Competitor 6,12,-3508.234960861165
0,Truthful Competitor 6,13,-3344.891700966121
0,Truthful Competitor 6,14,-3545.4476736608
0,Truthful Competitor 6,15,-3590.5027645562686
0,Truthful Competitor 6,16,-3440.2829338137108
0,Truthful Competitor 6,17,-3603.3338765097096
0,Truthful Competitor 6,18,-3430.5081550703276
0,Truthful Competitor 6,19,-3595.8386221172673
0,Truthful Competitor 6,20,-3290.1777396327984
0,Truthful Competitor 6,21,-3456.017563389853
0,Truthful Competitor 6,22,-3340.098475068051
0,Truthful Competitor 6,23,-3068.73954952062
0,Truthful Competitor 6,24,-3433.9409279188308
0,Truthful Competitor 7,0,-37491.154027198165
0,Truthful Competitor 7,1,-5882.423357658513
0,Truthful Competitor 7,2,-4627.913531477038
0,Truthful Competitor 7,3,-4451.963314524617
0,Truthful Competitor 7,4,-4449.907384591425
0,Truthful Competitor 7,5,-4411.855537021765
0,Truthful Competitor 7,6,-4388.887243720916
0,Truthful Competitor 7,7,-4431.577791107098
0,Truthful Competitor 7,8,-4439.944456431804
0,Truthful Competitor 7,9,-4251.019240787994
0,Truthful Competitor 7,10,-4234.22807276087
0,Truthful Competitor 7,11,-4281.928793915041
0,Truthful Competitor 7,12,-4441.6133503544925
0,Truthful Competitor 7,13,-4463.623196513027
0,Truthful Competitor 7,14,-4446.756691968157
0,Truthful Competitor 7,15,-4416.502533247904
0,Truthful Competitor 7,16,-4314.783753343984
0,Truthful Competitor 7,17,-4434.593366090782
0,Truthful Competitor 7,18,-4342.19020389089
0,Truthful Competitor 7,19,-4464.477664106565
0,Truthful Competitor 7,20,-4430.42876810099
0,Truthful Competitor 7,21,-4395.953992789468
0,Truthful Competitor 7,22,-4296.026985391205
0,Truthful Competitor 7,23,-4342.254052083997
0,Truthful Competitor 7,24,-4415.540209230425
0,Truthful Competitor 8,0,-38427.83912174887
0,Truthful Competitor 8,1,-9619.590728648776
0,Truthful Competitor 8,2,-8098.8805506717645
0,Truthful Competitor 8,3,-7699.481560288451
0,Truthful Competitor 8,4,-7632.145611797584
0,Truthful Competitor 8,5,-7371.385861908979
0,Truthful Competitor 8,6,-7439.141299494561
0,Truthful Competitor 8,7,-7553.654923829058
0,Truthful Competitor 8,8,-7419.123211933061
0,Truthful Competitor 8,9,-7242.827138357875
0,Truthful Competitor 8,10,-7071.111005657936
0,Truthful Competitor 8,11,-7142.74873811616
0,Truthful Competitor 8,12,-7487.071706185615
0,Truthful Competitor 8,13,-7642.2528665357395
0,Truthful Competitor 8,14,-7357.83385178987
0,Truthful Competitor 8,15,-7425.9072169997735
0,Truthful Competitor 8,16,-7225.221149468903
0,Truthful Competitor 8,17,-7371.56538759894
0,Truthful Competitor 8,18,-7212.134734750689
0,Truthful Competitor 8,19,-7463.398552450329
0,Truthful Competitor 8,20,-7382.937256309784
0,Truthful Competitor 8,21,-7255.324761256692
0,Truthful Competitor 8,22,-7235.723036286774
0,Truthful Competitor 8,23,-7171.9963297214035
0,Truthful Competitor 8,24,-7242.1197773028
0,Truthful Competitor 9,0,-35439.33055354074
0,Truthful Competitor 9,1,-9457.520242112127
0,Truthful Competitor 9,2,-5894.899977353637
0,Truthful Competitor 9,3,-5711.296627113272
0,Truthful Competitor 9,4,-5704.810592782643
0,Truthful Competitor 9,5,-5350.466417971631
0,Truthful Competitor 9,6,-4912.914643407214
0,Truthful Competitor 9,7,-5966.266938373961
0,Truthful Competitor 9,8,-5539.991321220672
0,Truthful Competitor 9,9,-4225.061172600249
0,Truthful Competitor 9,10,-5190.194641857336
0,Truthful Competitor 9,11,-3981.628253521314
0,Truthful Competitor 9,12,-6396.687349433485
0,Truthful Competitor 9,13,-5608.434406770415
0,Truthful Competitor 9,14,-5597.121350727609
0,Truthful Competitor 9,15,-5432.8502668071515
0,Truthful Competitor 9,16,-6137.516747188485
0,Truthful Competitor 9,17,-6465.48494159347
0,Truthful Competitor 9,18,-5947.791409363903
0,Truthful Competitor 9,19,-6074.701872887767
0,Truthful Competitor 9,20,-5566.171679235631
0,Truthful Competitor 9,21,-4811.175091065587
0,Truthful Competitor 9,22,-5192.029517108879
0,Truthful Competitor 9,23,-4913.380296072266
0,Truthful Competitor 9,24,-6275.490366610951
0,Truthful Competitor 10,0,-38703.35406402287
0,Truthful Competitor 10,1,-6799.245339221625
0,Truthful Competitor 10,2,-4148.003827489485
0,Truthful Competitor 10,3,-4724.639412844783
0,Truthful Competitor 10,4,-4843.844774255841
0,Truthful Competitor 10,5,-4663.720086505269
0,Truthful Competitor 10,6,-4691.970472189168
0,Truthful Competitor 10,7,-4900.233267549851
0,Truthful Competitor 10,8,-4785.284808712237
0,Truthful Competitor 10,9,-4391.683682309617
0,Truthful Competitor 10,10,-5360.475509218798
0,Truthful Competitor 10,11,-4906.519157634911
0,Truthful Competitor 10,12,-4741.48115211787
0,Truthful Competitor 10,13,-4659.95746544129
0,Truthful Competitor 10,14,-4660.2271803842405
0,Truthful Competitor 10,15,-4625.810322364689
0,Truthful Competitor 10,16,-4771.530870936362
0,Truthful Competitor 10,17,-5139.635414951956
0,Truthful Competitor 10,18,-4403.461315624605
0,Truthful Competitor 10,19,-5104.371925278018
0,Truthful Competitor 10,20,-4546.593732829954
0,Truthful Competitor 10,21,-4711.289687451454
0,Truthful Competitor 10,22,-4486.457517194389
0,Truthful Competitor 10,23,-4489.190081772437
0,Truthful Competitor 10,24,-4441.023185029341
0,Truthful Competitor 11,0,-35794.8883980025
0,Truthful Competitor 11,1,-6668.468104935224
0,Truthful Competitor 11,2,-5605.889160658774
0,Truthful Competitor 11,3,-5270.637558155289
0,Truthful Competitor 11,4,-5336.782806053171
0,Truthful Competitor 11,5,-5242.71071854085
0,Truthful Competitor 11,6,-5154.271493492963
0,Truthful Competitor 11,7,-5123.538883128796
0,Truthful Competitor 11,8,-5166.709036857122
0,Truthful Competitor 11,9,-5034.806856406498
0,Truthful Competitor 11,10,-5153.083680493556
0,Truthful Competitor 11,11,-5068.075552922733
0,Truthful Competitor 11,12,-5084.131306698366
0,Truthful Competitor 11,13,-5171.258173633333
0,Truthful Competitor 11,14,-5028.714663705396
0,Truthful Competitor 11,15,-5129.533791650283
0,Truthful Competitor 11,16,-5095.422118894005
0,Truthful Competitor 11,17,-5069.255605744664
0,Truthful Competitor 11,18,-5042.281173491218
0,Truthful Competitor 11,19,-5063.632475552078
0,Truthful Competitor 11,20,-5114.357016590761
0,Truthful Competitor 11,21,-5010.872683435082
0,Truthful Competitor 11,22,-4965.169896601838
0,Truthful Competitor 11,23,-4948.660509227374
0,Truthful Competitor 11,24,-4992.2670944068705
1,PPO Bidder - Gross Utility 1,0,-38712.029191090565
1,PPO Bidder - Gross Utility 1,1,-2907.2509114071863
1,PPO Bidder - Gross Utility 1,2,-4202.794487493447
1,PPO Bidder - Gross Utility 1,3,-3640.725884554961
1,PPO Bidder - Gross Utility 1,4,-3585.254682775483
1,PPO Bidder - Gross Utility 1,5,-3619.588182419088
1,PPO Bidder - Gross Utility 1,6,-3591.164790002401
1,PPO Bidder - Gross Utility 1,7,-3459.1562693697415
1,PPO Bidder - Gross Utility 1,8,-3579.225370560723
1,PPO Bidder - Gross Utility 1,9,-3496.469154839145
1,PPO Bidder - Gross Utility 1,10,-3532.998417229945
1,PPO Bidder - Gross Utility 1,11,-3560.1055888870073
1,PPO Bidder - Gross Utility 1,12,-3554.4593383235215
1,PPO Bidder - Gross Utility 1,13,-3570.893584800621
1,PPO Bidder - Gross Utility 1,14,-3513.343973604866
1,PPO Bidder - Gross Utility 1,15,-3556.922098237985
1,PPO Bidder - Gross Utility 1,16,-3443.768141196064
