Run,Agent,Iteration,Total Spend
0,PPO Bidder - Gross Utility 1,0,10103.505329618558
0,PPO Bidder - Gross Utility 1,1,2393.2264904403855
0,PPO Bidder - Gross Utility 1,2,2996.790496144596
0,PPO Bidder - Gross Utility 1,3,3079.8540074752204
0,PPO Bidder - Gross Utility 1,4,3093.3316949878367
0,PPO Bidder - Gross Utility 1,5,3151.4343978490115
0,PPO Bidder - Gross Utility 1,6,3178.117308199285
0,PPO Bidder - Gross Utility 1,7,3054.629828043314
0,PPO Bidder - Gross Utility 1,8,3124.4393673459335
0,PPO Bidder - Gross Utility 1,9,3004.9943684377536
0,PPO Bidder - Gross Utility 1,10,3108.588847475319
0,PPO Bidder - Gross Utility 1,11,2948.0052291757415
0,PPO Bidder - Gross Utility 1,12,2994.6608460732928
0,PPO Bidder - Gross Utility 1,13,3019.6190343509497
0,PPO Bidder - Gross Utility 1,14,3002.07095211733
0,PPO Bidder - Gross Utility 1,15,3030.346676320728
0,PPO Bidder - Gross Utility 1,16,3013.2587240993594
0,PPO Bidder - Gross Utility 1,17,3033.878205462716
0,PPO Bidder - Gross Utility 1,18,3009.5097562027413
0,PPO Bidder - Gross Utility 1,19,3051.6650469978217
0,PPO Bidder - Gross Utility 1,20,2997.0688149967787
0,PPO Bidder - Gross Utility 1,21,3197.703542774334
0,PPO Bidder - Gross Utility 1,22,3076.2621212788345
0,PPO Bidder - Gross Utility 1,23,3070.4214100909244
0,PPO Bidder - Gross Utility 1,24,3094.9383534481894
0,Truthful Competitor 2,0,13057.407478321013
0,Truthful Competitor 2,1,1951.8318125769435
0,Truthful Competitor 2,2,1275.3806714689397
0,Truthful Competitor 2,3,1218.7538559677625
0,Truthful Competitor 2,4,1248.3892066857022
0,Truthful Competitor 2,5,1194.3289789842966
0,Truthful Competitor 2,6,1215.2952881645688
0,Truthful Competitor 2,7,1191.190077153726
0,Truthful Competitor 2,8,1264.012795847451
0,Truthful Competitor 2,9,1211.5618281785344
0,Truthful Competitor 2,10,1258.6529806256422
0,Truthful Competitor 2,11,1234.9737532023887
0,Truthful Competitor 2,12,1245.5302765085273
0,Truthful Competitor 2,13,1192.2903384113922
0,Truthful Competitor 2,14,1255.7853358802788
0,Truthful Competitor 2,15,1238.2389973973
0,Truthful Competitor 2,16,1247.248723381056
0,Truthful Competitor 2,17,1193.0600158098707
0,Truthful Competitor 2,18,1208.4632943368451
0,Truthful Competitor 2,19,1220.2299976995228
0,Truthful Competitor 2,20,1246.1476270161156
0,Truthful Competitor 2,21,1265.018958851409
0,Truthful Competitor 2,22,1218.660379017722
0,Truthful Competitor 2,23,1195.8924900597797
0,Truthful Competitor 2,24,1231.034036137283
0,Truthful Competitor 3,0,7470.23610034684
0,Truthful Competitor 3,1,2276.5392657215452
0,Truthful Competitor 3,2,1709.5666392434953
0,Truthful Competitor 3,3,1549.1848475205738
0,Truthful Competitor 3,4,1490.4800844005422
0,Truthful Competitor 3,5,1495.0850538583734
0,Truthful Competitor 3,6,1500.4017243586416
0,Truthful Competitor 3,7,1468.2727994079046
0,Truthful Competitor 3,8,1488.2032770255566
0,Truthful Competitor 3,9,1558.1376113852684
0,Truthful Competitor 3,10,1492.8270860751438
0,Truthful Competitor 3,11,1543.1223694662333
0,Truthful Competitor 3,12,1547.6657838296264
0,Truthful Competitor 3,13,1467.3065486557934
0,Truthful Competitor 3,14,1488.4836084403369
0,Truthful Competitor 3,15,1496.5401284377253
0,Truthful Competitor 3,16,1482.5585461070223
0,Truthful Competitor 3,17,1475.2632138696983
0,Truthful Competitor 3,18,1453.5965463859586
0,Truthful Competitor 3,19,1475.1559662624284
0,Truthful Competitor 3,20,1508.9984107762998
0,Truthful Competitor 3,21,1505.66283158435
0,Truthful Competitor 3,22,1499.8796444653235
0,Truthful Competitor 3,23,1484.120492310572
0,Truthful Competitor 3,24,1502.476195555006
0,Truthful Competitor 4,0,787.4104956181385
0,Truthful Competitor 4,1,1453.97893193651
0,Truthful Competitor 4,2,989.6241374478044
0,Truthful Competitor 4,3,965.5081210204055
0,Truthful Competitor 4,4,1021.3854293860322
0,Truthful Competitor 4,5,975.0684803592932
0,Truthful Competitor 4,6,950.6059298326825
0,Truthful Competitor 4,7,971.7703814650664
0,Truthful Competitor 4,8,892.5975344265881
0,Truthful Competitor 4,9,986.711035731324
0,Truthful Competitor 4,10,948.3608840476775
0,Truthful Competitor 4,11,965.8119878150258
0,Truthful Competitor 4,12,935.6122987296261
0,Truthful Competitor 4,13,900.2427055344986
0,Truthful Competitor 4,14,981.6951681632487
0,Truthful Competitor 4,15,924.112594129702
0,Truthful Competitor 4,16,945.0004874463596
0,Truthful Competitor 4,17,971.1646487813142
0,Truthful Competitor 4,18,968.1625656806724
0,Truthful Competitor 4,19,941.4047843898342
0,Truthful Competitor 4,20,987.4857443171138
0,Truthful Competitor 4,21,933.4576601477996
0,Truthful Competitor 4,22,954.5673344334779
0,Truthful Competitor 4,23,902.4530079710993
0,Truthful Competitor 4,24,948.1786044814864
0,Truthful Competitor 5,0,10694.49392045146
0,Truthful Competitor 5,1,2382.9878172369454
0,Truthful Competitor 5,2,1290.5050032879622
0,Truthful Competitor 5,3,1195.2040562252039
0,Truthful Competitor 5,4,1212.940888021679
0,Truthful Competitor 5,5,1182.837184762891
