Run,Iteration,Measure,Measure Name
0,0,64754.43527326344,Auction Revenue
0,1,11245.646146276798,Auction Revenue
0,2,9412.177761803832,Auction Revenue
0,3,8986.751603422663,Auction Revenue
0,4,8998.409761419613,Auction Revenue
0,5,8954.897930450452,Auction Revenue
0,6,8968.467802665684,Auction Revenue
0,7,8862.930760374604,Auction Revenue
0,8,8848.651700814973,Auction Revenue
0,9,9020.19007410166,Auction Revenue
0,10,8915.934312688318,Auction Revenue
0,11,8897.636798808444,Auction Revenue
0,12,8978.361382951403,Auction Revenue
0,13,8706.496277377839,Auction Revenue
0,14,8911.842980566542,Auction Revenue
0,15,8863.006711235654,Auction Revenue
0,16,8802.619095274971,Auction Revenue
0,17,8872.855168745835,Auction Revenue
0,18,8732.744340681353,Auction Revenue
0,19,8846.200108627032,Auction Revenue
0,20,8912.85632902984,Auction Revenue
0,21,8991.519100187754,Auction Revenue
0,22,8806.953914535263,Auction Revenue
0,23,8776.658828019235,Auction Revenue
0,24,8842.179934922118,Auction Revenue
1,0,76549.32597197614,Auction Revenue
1,1,11612.913040814823,Auction Revenue
1,2,9173.135531829075,Auction Revenue
1,3,8940.868983387803,Auction Revenue
1,4,9062.075564399855,Auction Revenue
1,5,8893.579821809217,Auction Revenue
1,6,8919.575555036965,Auction Revenue
1,7,8811.497280229472,Auction Revenue
1,8,9027.628986078027,Auction Revenue
1,9,8967.59498172785,Auction Revenue
1,10,9019.175523729891,Auction Revenue
1,11,8756.119394674297,Auction Revenue
1,12,8818.364850284914,Auction Revenue
1,13,9004.852065075951,Auction Revenue
1,14,8827.168409178403,Auction Revenue
1,15,8777.183883242937,Auction Revenue
1,16,8940.579010034602,Auction Revenue
1,17,8946.382631453484,Auction Revenue
1,18,8853.555980006242,Auction Revenue
1,19,8852.545345940822,Auction Revenue
1,20,8824.406910582851,Auction Revenue
1,21,8702.190532154696,Auction Revenue
1,22,8806.210104820113,Auction Revenue
1,23,8836.068287756098,Auction Revenue
1,24,8915.326780681771,Auction Revenue
2,0,70396.06837293446,Auction Revenue
2,1,12090.586123247886,Auction Revenue
2,2,9459.02686828236,Auction Revenue
2,3,9254.220539439684,Auction Revenue
2,4,9061.837198278809,Auction Revenue
2,5,9066.384504231464,Auction Revenue
2,6,8978.395098041143,Auction Revenue
2,7,8995.48638532206,Auction Revenue
2,8,9042.862058537896,Auction Revenue
2,9,8769.57401486826,Auction Revenue
2,10,8949.756334597989,Auction Revenue
2,11,8884.726911007043,Auction Revenue
2,12,8770.792415215685,Auction Revenue
2,13,8785.335824819658,Auction Revenue
2,14,8883.790906334843,Auction Revenue
2,15,8880.250404941475,Auction Revenue
2,16,8955.136920255542,Auction Revenue
2,17,8814.591440535121,Auction Revenue
2,18,8709.475631461479,Auction Revenue
2,19,8774.830848750733,Auction Revenue
2,20,8696.959016458526,Auction Revenue
2,21,8894.140233059308,Auction Revenue
2,22,8812.809216047088,Auction Revenue
2,23,8890.451402501398,Auction Revenue
2,24,8862.126901082229,Auction Revenue
0,0,-52643.51002746114,Social Surplus
0,1,16361.219217968219,Social Surplus
0,2,18594.85574047591,Social Surplus
0,3,19177.33683657791,Social Surplus
0,4,19265.455712261257,Social Surplus
0,5,19474.96029864752,Social Surplus
0,6,19030.849340150337,Social Surplus
0,7,19201.747048897734,Social Surplus
0,8,19254.57051996447,Social Surplus
0,9,19206.39278437463,Social Surplus
0,10,19129.038126521988,Social Surplus
0,11,19217.681760385785,Social Surplus
0,12,18932.588839542095,Social Surplus
0,13,19463.733803423256,Social Surplus
0,14,19114.204665123903,Social Surplus
0,15,19190.27225426497,Social Surplus
0,16,19352.505648060884,Social Surplus
0,17,19054.193363884555,Social Surplus
0,18,19310.70076071554,Social Surplus
0,19,19253.27732327224,Social Surplus
0,20,19448.7186227757,Social Surplus
0,21,19119.655150490617,Social Surplus
0,22,19224.48944086405,Social Surplus
0,23,19148.97533239646,Social Surplus
0,24,19281.426602635216,Social Surplus
1,0,-62058.8709741428,Social Surplus
1,1,15222.121355765024,Social Surplus
1,2,18439.662396832682,Social Surplus
1,3,19214.330309251076,Social Surplus
1,4,18754.18658550677,Social Surplus
1,5,19301.41646733767,Social Surplus
1,6,19104.521117223736,Social Surplus
1,7,19287.434199392057,Social Surplus
1,8,19025.52442748766,Social Surplus
1,9,19212.529524697955,Social Surplus
1,10,19002.9962462387,Social Surplus
1,11,19030.43124573327,Social Surplus
1,12,19858.64926024518,Social Surplus
1,13,19202.996750136605,Social Surplus
1,14,19144.86670594165,Social Surplus
1,15,19617.726720608924,Social Surplus
1,16,19182.295057154395,Social Surplus
1,17,19162.604687266044,Social Surplus
1,18,19329.802883467633,Social Surplus
1,19,19031.231849948334,Social Surplus
1,20,19104.69332497718,Social Surplus
1,21,19364.28137891562,Social Surplus
1,22,19423.213163829103,Social Surplus
1,23,19382.64984650186,Social Surplus
1,24,19326.068423689532,Social Surplus
2,0,-62809.04492990521,Social Surplus
2,1,15842.64951889332,Social Surplus
2,2,18701.913800933864,Social Surplus
2,3,18818.184066314803,Social Surplus
2,4,18768.815874600077,Social Surplus
2,5,19013.111228778318,Social Surplus
2,6,18968.766727567836,Social Surplus
2,7,18987.17213712075,Social Surplus
2,8,18764.663370444006,Social Surplus
2,9,18973.977301389757,Social Surplus
2,10,19007.99960187902,Social Surplus
2,11,19088.586269723975,Social Surplus
2,12,19238.706348418338,Social Surplus
2,13,19268.761392977056,Social Surplus
2,14,19040.430047778937,Social Surplus
2,15,19344.20621178993,Social Surplus
2,16,19116.96853208717,Social Surplus
2,17,19144.858058667287,Social Surplus
2,18,19151.811563475665,Social Surplus
2,19,19037.070176147798,Social Surplus
2,20,19407.53800439105,Social Surplus
2,21,19339.31220466665,Social Surplus
2,22,19352.31818227457,Social Surplus
2,23,19327.040644990673,Social Surplus
2,24,19155.55235181078,Social Surplus
0,0,12110.925245801716,Social Welfare
0,1,27606.86536424595,Social Welfare
0,2,28007.033502280698,Social Welfare
0,3,28164.088440001462,Social Welfare
0,4,28263.865473681573,Social Welfare
0,5,28429.858229099023,Social Welfare
0,6,27999.317142816726,Social Welfare
0,7,28064.67780927291,Social Welfare
0,8,28103.22222078029,Social Welfare
0,9,28226.582858477082,Social Welfare
0,10,28044.972439211066,Social Welfare
0,11,28115.31855919501,Social Welfare
0,12,27910.950222494197,Social Welfare
0,13,28170.230080801957,Social Welfare
0,14,28026.047645691102,Social Welfare
0,15,28053.2789655014,Social Welfare
0,16,28155.124743336648,Social Welfare
0,17,27927.048532631245,Social Welfare
0,18,28043.445101397687,Social Welfare
0,19,28099.477431900024,Social Welfare
0,20,28361.574951806564,Social Welfare
0,21,28111.17425067915,Social Welfare
0,22,28031.443355400133,Social Welfare
0,23,27925.63416041646,Social Welfare
0,24,28123.606537558197,Social Welfare
1,0,14490.454997833132,Social Welfare
1,1,26835.034396580817,Social Welfare
1,2,27612.797928662552,Social Welfare
1,3,28155.19929263956,Social Welfare
1,4,27816.26214990749,Social Welfare
1,5,28194.996289147668,Social Welfare
1,6,28024.09667226159,Social Welfare
1,7,28098.931479622435,Social Welfare
1,8,28053.153413566695,Social Welfare
1,9,28180.124506426553,Social Welfare
1,10,28022.171769969482,Social Welfare
1,11,27786.5506404084,Social Welfare
1,12,28677.014110530923,Social Welfare
1,13,28207.848815213467,Social Welfare
1,14,27972.035115120812,Social Welfare
1,15,28394.910603852604,Social Welfare
1,16,28122.87406718981,Social Welfare
1,17,28108.987318720323,Social Welfare
1,18,28183.35886347473,Social Welfare
1,19,27883.777195889765,Social Welfare
1,20,27929.10023556084,Social Welfare
1,21,28066.471911071214,Social Welfare
1,22,28229.423268650182,Social Welfare
1,23,28218.71813425867,Social Welfare
1,24,28241.395204372133,Social Welfare
2,0,7587.023443028949,Social Welfare
2,1,27933.23564214223,Social Welfare
2,2,28160.940669217114,Social Welfare
2,3,28072.404605755484,Social Welfare
2,4,27830.65307287981,Social Welfare
2,5,28079.495733010557,Social Welfare
2,6,27947.161825609764,Social Welfare
2,7,27982.65852244362,Social Welfare
2,8,27807.52542898288,Social Welfare
2,9,27743.551316258665,Social Welfare
2,10,27957.75593647793,Social Welfare
2,11,27973.313180731842,Social Welfare
2,12,28009.498763634947,Social Welfare
2,13,28054.097217797513,Social Welfare
2,14,27924.22095411468,Social Welfare
2,15,28224.456616732317,Social Welfare
2,16,28072.105452343494,Social Welfare
2,17,27959.449499203307,Social Welfare
2,18,27861.28719493811,Social Welfare
2,19,27811.90102489939,Social Welfare
2,20,28104.497020850486,Social Welfare
2,21,28233.45243772676,Social Welfare
2,22,28165.12739832249,Social Welfare
2,23,28217.492047492888,Social Welfare
2,24,28017.679252893886,Social Welfare
