Run,Agent,Iteration,Underbid Regret
0,Truthful Competitor 8,6,-7248.913750833523
0,Truthful Competitor 8,7,-7442.387397935696
0,Truthful Competitor 8,8,-7267.528598947443
0,Truthful Competitor 8,9,-7110.957094432122
0,Truthful Competitor 8,10,-7064.889485343516
0,Truthful Competitor 8,11,-7053.649328349507
0,Truthful Competitor 8,12,-7381.41243213459
0,Truthful Competitor 8,13,-7415.335670513755
0,Truthful Competitor 8,14,-7214.508723819789
0,Truthful Competitor 8,15,-7240.52500362212
0,Truthful Competitor 8,16,-7053.604309168149
0,Truthful Competitor 8,17,-7261.27716508938
0,Truthful Competitor 8,18,-7004.056410646185
0,Truthful Competitor 8,19,-7301.423982961049
0,Truthful Competitor 8,20,-7259.396564181791
0,Truthful Competitor 8,21,-7237.220767658068
0,Truthful Competitor 8,22,-7081.444370560105
0,Truthful Competitor 8,23,-7153.252803605652
0,Truthful Competitor 8,24,-7169.621876480558
0,Truthful Competitor 9,0,-28049.127908158913
0,Truthful Competitor 9,1,-10484.856392133846
0,Truthful Competitor 9,2,-6925.580204822932
0,Truthful Competitor 9,3,-5786.410487813029
0,Truthful Competitor 9,4,-5827.956806733848
0,Truthful Competitor 9,5,-5128.981607047899
0,Truthful Competitor 9,6,-5633.801117517431
0,Truthful Competitor 9,7,-6049.876129394103
0,Truthful Competitor 9,8,-5315.904054738723
0,Truthful Competitor 9,9,-5819.172024847721
0,Truthful Competitor 9,10,-5857.71598116106
0,Truthful Competitor 9,11,-5955.63014974826
0,Truthful Competitor 9,12,-6517.574898159395
0,Truthful Competitor 9,13,-6019.576412424951
0,Truthful Competitor 9,14,-5184.492621602201
0,Truthful Competitor 9,15,-5476.692580525879
0,Truthful Competitor 9,16,-6912.145390491055
0,Truthful Competitor 9,17,-6118.564059992678
0,Truthful Competitor 9,18,-6198.4935153306715
0,Truthful Competitor 9,19,-6404.295430534264
0,Truthful Competitor 9,20,-5877.387392153194
0,Truthful Competitor 9,21,-5087.726096725492
0,Truthful Competitor 9,22,-6256.02506671336
0,Truthful Competitor 9,23,-5448.964070767584
0,Truthful Competitor 9,24,-6559.268257078517
0,Truthful Competitor 10,0,-27665.476402358603
0,Truthful Competitor 10,1,-5989.181706561844
0,Truthful Competitor 10,2,-5231.08204466069
0,Truthful Competitor 10,3,-4531.764561122612
0,Truthful Competitor 10,4,-4289.063341463739
0,Truthful Competitor 10,5,-4903.631466594961
0,Truthful Competitor 10,6,-4717.360435647649
0,Truthful Competitor 10,7,-4550.363126015002
0,Truthful Competitor 10,8,-4869.388230582139
0,Truthful Competitor 10,9,-4420.718518028521
0,Truthful Competitor 10,10,-4825.574624593757
0,Truthful Competitor 10,11,-4638.318606653666
0,Truthful Competitor 10,12,-4668.468149435902
0,Truthful Competitor 10,13,-4655.68033607527
0,Truthful Competitor 10,14,-4628.16782123039
0,Truthful Competitor 10,15,-4488.6899119354475
0,Truthful Competitor 10,16,-4691.890422138031
0,Truthful Competitor 10,17,-5010.851329288279
0,Truthful Competitor 10,18,-4181.220726706398
0,Truthful Competitor 10,19,-4881.475887841441
0,Truthful Competitor 10,20,-4305.782212998067
0,Truthful Competitor 10,21,-4522.241377279149
0,Truthful Competitor 10,22,-4535.446364893512
0,Truthful Competitor 10,23,-4368.469690145774
0,Truthful Competitor 10,24,-4344.487820937279
0,Truthful Competitor 11,0,-31494.152608283937
0,Truthful Competitor 11,1,-7722.94644914294
0,Truthful Competitor 11,2,-5678.613657960653
0,Truthful Competitor 11,3,-5380.67882486553
