Run,Iteration,Measure,Measure Name
2,8,36571.879865476076,Social Welfare
2,9,36701.30381132328,Social Welfare
2,10,36725.84447853695,Social Welfare
2,11,36704.98856717171,Social Welfare
2,12,36452.225570432405,Social Welfare
2,13,36662.269918390804,Social Welfare
2,14,36461.92743365357,Social Welfare
2,15,37022.476445312954,Social Welfare
2,16,36482.239523139724,Social Welfare
2,17,36409.16049761468,Social Welfare
2,18,36770.49368782528,Social Welfare
2,19,36732.24496150834,Social Welfare
2,20,36734.811740036195,Social Welfare
2,21,36570.67320960775,Social Welfare
2,22,36387.89386442352,Social Welfare
2,23,36561.9850633078,Social Welfare
2,24,36712.66738980206,Social Welfare
