Run,Agent,Iteration,Underbid Regret
2,PPO Bidder - Net Utility 1,18,-1770.5472986094949
2,PPO Bidder - Net Utility 1,19,-1810.9097900042213
2,PPO Bidder - Net Utility 1,20,-1755.9709116114584
2,PPO Bidder - Net Utility 1,21,-1817.76262226809
2,PPO Bidder - Net Utility 1,22,-1805.6418223326034
2,PPO Bidder - Net Utility 1,23,-1801.3535440521948
2,PPO Bidder - Net Utility 1,24,-1799.9818359306364
2,Truthful Competitor 2,0,-24478.885492573238
2,Truthful Competitor 2,1,-3092.598306726358
2,Truthful Competitor 2,2,-2695.3646565172053
2,Truthful Competitor 2,3,-2545.676482466382
2,Truthful Competitor 2,4,-2507.7599018436267
2,Truthful Competitor 2,5,-2497.341846190674
2,Truthful Competitor 2,6,-2439.7000192228925
2,Truthful Competitor 2,7,-2428.0975984523216
2,Truthful Competitor 2,8,-2395.7795854020974
2,Truthful Competitor 2,9,-2365.0364731505024
2,Truthful Competitor 2,10,-2395.1170045884674
2,Truthful Competitor 2,11,-2381.068439556458
2,Truthful Competitor 2,12,-2364.5500765396346
2,Truthful Competitor 2,13,-2326.95823984077
2,Truthful Competitor 2,14,-2301.5377300629834
2,Truthful Competitor 2,15,-2315.1149814223686
2,Truthful Competitor 2,16,-2319.7482156093174
2,Truthful Competitor 2,17,-2317.6636140056316
2,Truthful Competitor 2,18,-2266.9998846825124
2,Truthful Competitor 2,19,-2267.843771955169
2,Truthful Competitor 2,20,-2251.420284963543
2,Truthful Competitor 2,21,-2298.4937597296685
2,Truthful Competitor 2,22,-2290.1123808008206
2,Truthful Competitor 2,23,-2278.264173972691
2,Truthful Competitor 2,24,-2289.1492379216543
2,Truthful Competitor 3,0,-28179.90653982129
2,Truthful Competitor 3,1,-2566.023141063376
2,Truthful Competitor 3,2,-2044.3811527449136
2,Truthful Competitor 3,3,-1935.74479910911
2,Truthful Competitor 3,4,-1888.341481063597
2,Truthful Competitor 3,5,-1863.8356924639234
2,Truthful Competitor 3,6,-1857.0631226552275
2,Truthful Competitor 3,7,-1836.8673210388963
2,Truthful Competitor 3,8,-1869.73953157943
2,Truthful Competitor 3,9,-1779.8906636458585
2,Truthful Competitor 3,10,-1822.4122652824383
2,Truthful Competitor 3,11,-1779.9761416882711
2,Truthful Competitor 3,12,-1806.4101664626332
2,Truthful Competitor 3,13,-1770.5096616171052
2,Truthful Competitor 3,14,-1791.6831165528326
2,Truthful Competitor 3,15,-1792.8083788109102
2,Truthful Competitor 3,16,-1779.116302002421
2,Truthful Competitor 3,17,-1738.9718877644368
2,Truthful Competitor 3,18,-1740.5219141848256
2,Truthful Competitor 3,19,-1731.230911380268
2,Truthful Competitor 3,20,-1743.9612682285087
2,Truthful Competitor 3,21,-1778.4349530910079
2,Truthful Competitor 3,22,-1763.8459448722406
2,Truthful Competitor 3,23,-1760.148983446727
2,Truthful Competitor 3,24,-1747.8745062799953
2,Truthful Competitor 4,0,-17825.884307277232
2,Truthful Competitor 4,1,-2158.025399306746
2,Truthful Competitor 4,2,-2100.1404882718575
2,Truthful Competitor 4,3,-2059.2708043792245
2,Truthful Competitor 4,4,-2053.152987384952
2,Truthful Competitor 4,5,-2071.3245578070196
2,Truthful Competitor 4,6,-2053.557326672812
2,Truthful Competitor 4,7,-2022.5111155083066
2,Truthful Competitor 4,8,-2033.5130153375678
2,Truthful Competitor 4,9,-2011.062374223866
2,Truthful Competitor 4,10,-2008.565932451555
2,Truthful Competitor 4,11,-2013.9225075939396
2,Truthful Competitor 4,12,-2012.581506837985
2,Truthful Competitor 4,13,-1958.542554857772
2,Truthful Competitor 4,14,-2041.78936858223
2,Truthful Competitor 4,15,-2025.864971666138
2,Truthful Competitor 4,16,-2027.2436269399802
2,Truthful Competitor 4,17,-1995.2594743544682
2,Truthful Competitor 4,18,-1957.2326845426928
2,Truthful Competitor 4,19,-1966.7231425078364
2,Truthful Competitor 4,20,-1976.8999923019792
2,Truthful Competitor 4,21,-1997.582790205938
2,Truthful Competitor 4,22,-1990.5448086119764
2,Truthful Competitor 4,23,-1970.9103255432
2,Truthful Competitor 4,24,-1988.305847842597
2,Truthful Competitor 5,0,-27544.90117636331
2,Truthful Competitor 5,1,-3162.9109598753203
2,Truthful Competitor 5,2,-2829.710570760724
2,Truthful Competitor 5,3,-2743.5754539340023
2,Truthful Competitor 5,4,-2749.4017435145706
2,Truthful Competitor 5,5,-2686.4023603911933
2,Truthful Competitor 5,6,-2744.603817071947
2,Truthful Competitor 5,7,-2663.9352502299103
2,Truthful Competitor 5,8,-2746.658352045148
2,Truthful Competitor 5,9,-2603.327529967686
2,Truthful Competitor 5,10,-2676.95463445935
2,Truthful Competitor 5,11,-2605.7129159827955
2,Truthful Competitor 5,12,-2565.7961483878516
2,Truthful Competitor 5,13,-2612.5414838677357
2,Truthful Competitor 5,14,-2585.2376686988687
2,Truthful Competitor 5,15,-2573.728482625833
2,Truthful Competitor 5,16,-2551.999880583126
2,Truthful Competitor 5,17,-2564.2901216306614
2,Truthful Competitor 5,18,-2550.7849238806702
2,Truthful Competitor 5,19,-2479.268677467509
2,Truthful Competitor 5,20,-2563.567941502017
2,Truthful Competitor 5,21,-2620.9367624066285
2,Truthful Competitor 5,22,-2597.4949676342867
2,Truthful Competitor 5,23,-2566.8298744157546
2,Truthful Competitor 5,24,-2573.227348804554
2,Truthful Competitor 6,0,-22476.171690724383
2,Truthful Competitor 6,1,-3041.7367071639937
2,Truthful Competitor 6,2,-2541.738141114046
2,Truthful Competitor 6,3,-2427.496226270501
2,Truthful Competitor 6,4,-2368.356209890705
2,Truthful Competitor 6,5,-2401.9845428817925
