Run,Agent,Iteration,Total Spend
0,PPO Bidder - Net Utility 1,0,25298.697350869374
0,PPO Bidder - Net Utility 1,1,3270.2624542847843
0,PPO Bidder - Net Utility 1,2,3478.397077657635
0,PPO Bidder - Net Utility 1,3,3270.9979004184725
0,PPO Bidder - Net Utility 1,4,3158.0302929410254
0,PPO Bidder - Net Utility 1,5,3110.614915413508
0,PPO Bidder - Net Utility 1,6,3159.82137080145
0,PPO Bidder - Net Utility 1,7,3097.720054538069
0,PPO Bidder - Net Utility 1,8,3213.7325798101083
0,PPO Bidder - Net Utility 1,9,3168.8425439082675
0,PPO Bidder - Net Utility 1,10,3283.3244568401483
0,PPO Bidder - Net Utility 1,11,3121.9996156996795
0,PPO Bidder - Net Utility 1,12,3202.4585632570934
0,PPO Bidder - Net Utility 1,13,3303.2713372711955
0,PPO Bidder - Net Utility 1,14,3255.30221632282
0,PPO Bidder - Net Utility 1,15,3311.99602767537
0,PPO Bidder - Net Utility 1,16,3325.9628371547137
0,PPO Bidder - Net Utility 1,17,3224.9071700975724
0,PPO Bidder - Net Utility 1,18,3154.638996662629
0,PPO Bidder - Net Utility 1,19,3208.551365913439
0,PPO Bidder - Net Utility 1,20,3118.404537806529
0,PPO Bidder - Net Utility 1,21,3256.6405649917474
0,PPO Bidder - Net Utility 1,22,3140.22697885287
0,PPO Bidder - Net Utility 1,23,3135.3640244484545
0,PPO Bidder - Net Utility 1,24,3131.202987189306
0,Truthful Competitor 2,0,8932.689079391726
0,Truthful Competitor 2,1,1714.6841773409915
0,Truthful Competitor 2,2,1304.2730785468784
0,Truthful Competitor 2,3,1244.924760161182
0,Truthful Competitor 2,4,1312.1851328606213
0,Truthful Competitor 2,5,1235.0740809607805
0,Truthful Competitor 2,6,1253.5737841855323
0,Truthful Competitor 2,7,1239.0903304827668
0,Truthful Competitor 2,8,1292.9034436142197
0,Truthful Competitor 2,9,1220.9726479354931
0,Truthful Competitor 2,10,1275.693288153089
0,Truthful Competitor 2,11,1245.6155733086807
0,Truthful Competitor 2,12,1259.5026425548942
0,Truthful Competitor 2,13,1197.8570412959618
0,Truthful Competitor 2,14,1250.6380660929733
0,Truthful Competitor 2,15,1234.88921874893
0,Truthful Competitor 2,16,1247.3311204443896
0,Truthful Competitor 2,17,1199.433147562487
0,Truthful Competitor 2,18,1217.478701510356
0,Truthful Competitor 2,19,1236.2665372353329
0,Truthful Competitor 2,20,1261.5368296516538
0,Truthful Competitor 2,21,1291.8609281799672
0,Truthful Competitor 2,22,1246.9305980383112
0,Truthful Competitor 2,23,1210.4374089658093
0,Truthful Competitor 2,24,1261.1148640435395
0,Truthful Competitor 3,0,8124.889353650011
0,Truthful Competitor 3,1,2402.2687061571387
0,Truthful Competitor 3,2,1604.8827387948763
0,Truthful Competitor 3,3,1503.8787846651815
0,Truthful Competitor 3,4,1464.1199892954323
0,Truthful Competitor 3,5,1515.7961870686167
0,Truthful Competitor 3,6,1506.2586935330087
0,Truthful Competitor 3,7,1478.723058191152
0,Truthful Competitor 3,8,1494.3528683034
0,Truthful Competitor 3,9,1565.6739249570105
0,Truthful Competitor 3,10,1499.5652719537343
0,Truthful Competitor 3,11,1537.9806935024906
0,Truthful Competitor 3,12,1553.3144303141817
0,Truthful Competitor 3,13,1463.5685259466525
0,Truthful Competitor 3,14,1490.5275611573431
0,Truthful Competitor 3,15,1501.5288504406824
0,Truthful Competitor 3,16,1478.0189981388987
0,Truthful Competitor 3,17,1469.3005617547615
0,Truthful Competitor 3,18,1461.357486635767
0,Truthful Competitor 3,19,1480.4628747130796
0,Truthful Competitor 3,20,1515.9229667093389
0,Truthful Competitor 3,21,1501.9445645967494
0,Truthful Competitor 3,22,1516.1461015566965
0,Truthful Competitor 3,23,1495.8226203054664
0,Truthful Competitor 3,24,1507.803818357936
0,Truthful Competitor 4,0,1015.6417921883015
0,Truthful Competitor 4,1,937.8821524660812
0,Truthful Competitor 4,2,946.2911339558704
0,Truthful Competitor 4,3,926.6321335643
0,Truthful Competitor 4,4,973.2032187783757
0,Truthful Competitor 4,5,954.9549160365683
0,Truthful Competitor 4,6,932.8664268813947
0,Truthful Competitor 4,7,960.5322167171655
0,Truthful Competitor 4,8,873.0088756194413
0,Truthful Competitor 4,9,964.9443475297105
0,Truthful Competitor 4,10,928.0423111729876
0,Truthful Competitor 4,11,943.086343296575
0,Truthful Competitor 4,12,908.795192133028
0,Truthful Competitor 4,13,868.0778499319694
0,Truthful Competitor 4,14,947.9203541618864
0,Truthful Competitor 4,15,890.9115727839196
0,Truthful Competitor 4,16,913.0805857594694
0,Truthful Competitor 4,17,940.2536948607122
0,Truthful Competitor 4,18,948.226778543758
0,Truthful Competitor 4,19,911.9830455744666
0,Truthful Competitor 4,20,955.2070853530261
0,Truthful Competitor 4,21,910.2704197274073
0,Truthful Competitor 4,22,942.2364166099832
0,Truthful Competitor 4,23,885.4292833250524
0,Truthful Competitor 4,24,923.6676157727353
0,Truthful Competitor 5,0,17220.736460827306
0,Truthful Competitor 5,1,2329.780231843608
0,Truthful Competitor 5,2,1321.0748196410864
0,Truthful Competitor 5,3,1243.8933080550455
0,Truthful Competitor 5,4,1315.4604954770848
0,Truthful Competitor 5,5,1285.9062737108393
0,Truthful Competitor 5,6,1262.6889492189232
0,Truthful Competitor 5,7,1222.968252600852
0,Truthful Competitor 5,8,1198.1259544847399
0,Truthful Competitor 5,9,1269.0673503139171
0,Truthful Competitor 5,10,1183.6474017841026
0,Truthful Competitor 5,11,1228.3501875174475
0,Truthful Competitor 5,12,1182.7474912564035
0,Truthful Competitor 5,13,1257.2541272528103
0,Truthful Competitor 5,14,1236.5626871336667
0,Truthful Competitor 5,15,1200.1724575017486
0,Truthful Competitor 5,16,1181.4683127089002
0,Truthful Competitor 5,17,1208.1239458903199
0,Truthful Competitor 5,18,1191.8782989803442
0,Truthful Competitor 5,19,1242.5511017444153
0,Truthful Competitor 5,20,1210.1216238037166
0,Truthful Competitor 5,21,1209.3825132173793
0,Truthful Competitor 5,22,1133.70852391713
0,Truthful Competitor 5,23,1190.816436969187
0,Truthful Competitor 5,24,1183.0597656628865
0,Truthful Competitor 6,0,13121.557815811848
0,Truthful Competitor 6,1,992.1782878934325
0,Truthful Competitor 6,2,416.4473922989326
0,Truthful Competitor 6,3,377.8860988409246
0,Truthful Competitor 6,4,378.5902979895801
0,Truthful Competitor 6,5,391.75769292833974
0,Truthful Competitor 6,6,384.5500030248297
0,Truthful Competitor 6,7,428.54780437493474
0,Truthful Competitor 6,8,362.17800334491034
0,Truthful Competitor 6,9,428.24108809099164
0,Truthful Competitor 6,10,421.7511150262778
0,Truthful Competitor 6,11,389.94938318860926
0,Truthful Competitor 6,12,434.9510235480087
0,Truthful Competitor 6,13,369.8835360478368
