Run,Iteration,Measure,Measure Name
0,0,73714.21185273807,Auction Revenue
0,1,11647.05600998609,Auction Revenue
0,2,9071.366240895233,Auction Revenue
0,3,8568.212985705162,Auction Revenue
0,4,8601.589427342165,Auction Revenue
0,5,8494.104066118602,Auction Revenue
0,6,8499.759227645,Auction Revenue
0,7,8427.581716904866,Auction Revenue
0,8,8434.301725176745,Auction Revenue
0,9,8617.741902735324,Auction Revenue
0,10,8592.02384493028,Auction Revenue
0,11,8466.981796513535,Auction Revenue
0,12,8541.769343063492,Auction Revenue
0,13,8459.9124177464,Auction Revenue
0,14,8607.392340876244,Auction Revenue
0,15,8506.860341704592,Auction Revenue
0,16,8525.764177871575,Auction Revenue
0,17,8498.770457019014,Auction Revenue
0,18,8426.81877864542,Auction Revenue
0,19,8510.379447002199,Auction Revenue
0,20,8510.504367883716,Auction Revenue
0,21,8618.519184619354,Auction Revenue
0,22,8386.459547869703,Auction Revenue
0,23,8329.126191742193,Auction Revenue
0,24,8432.301279834692,Auction Revenue
1,0,66009.2611395339,Auction Revenue
1,1,11538.25623774493,Auction Revenue
1,2,8526.142867169128,Auction Revenue
1,3,8319.393942199706,Auction Revenue
1,4,8357.048966364757,Auction Revenue
1,5,8083.002949352023,Auction Revenue
1,6,8193.438191946054,Auction Revenue
1,7,8085.1691524201115,Auction Revenue
1,8,8230.465898520939,Auction Revenue
1,9,8064.489327822248,Auction Revenue
1,10,8194.57778234145,Auction Revenue
1,11,7875.765744311734,Auction Revenue
1,12,7930.3183099819635,Auction Revenue
1,13,8008.853756542977,Auction Revenue
1,14,7997.17220481461,Auction Revenue
1,15,7926.079128072997,Auction Revenue
1,16,7947.786360122177,Auction Revenue
1,17,7934.055208610854,Auction Revenue
1,18,7893.237602865634,Auction Revenue
1,19,7816.891784708125,Auction Revenue
1,20,7891.780578994337,Auction Revenue
1,21,7848.0499157627255,Auction Revenue
1,22,7909.528449804703,Auction Revenue
1,23,7902.286048347609,Auction Revenue
1,24,7906.956546094752,Auction Revenue
2,0,74157.2417082575,Auction Revenue
2,1,11293.671940868917,Auction Revenue
2,2,8839.72878303374,Auction Revenue
2,3,8564.428522610398,Auction Revenue
2,4,8514.299715390147,Auction Revenue
2,5,8514.08012983081,Auction Revenue
2,6,8447.34512610679,Auction Revenue
2,7,8364.228733883134,Auction Revenue
2,8,8483.222423718547,Auction Revenue
2,9,8188.139607772893,Auction Revenue
2,10,8332.99779771189,Auction Revenue
2,11,8214.568517728014,Auction Revenue
2,12,8139.486687879491,Auction Revenue
2,13,8123.818545090289,Auction Revenue
2,14,8195.025647750244,Auction Revenue
2,15,8184.559875669934,Auction Revenue
2,16,8154.597627164742,Auction Revenue
2,17,8138.967168860794,Auction Revenue
2,18,8041.2528026567425,Auction Revenue
2,19,8012.941428164849,Auction Revenue
2,20,8039.477930449632,Auction Revenue
2,21,8221.187079508229,Auction Revenue
2,22,8249.409560915023,Auction Revenue
2,23,8128.229122891423,Auction Revenue
2,24,8132.071872003933,Auction Revenue
0,0,-59790.3938544829,Social Surplus
0,1,14601.434481709744,Social Surplus
0,2,18660.44645034222,Social Surplus
0,3,19472.015142380522,Social Surplus
0,4,19298.447084182608,Social Surplus
0,5,19495.3211325254,Social Surplus
0,6,19208.195825256866,Social Surplus
0,7,19316.79069113729,Social Surplus
0,8,19502.08403689888,Social Surplus
0,9,19421.73044664886,Social Surplus
0,10,19214.590333987097,Social Surplus
0,11,19444.632562036822,Social Surplus
0,12,19296.263636180018,Social Surplus
0,13,19668.288011904908,Social Surplus
0,14,19081.570736690257,Social Surplus
0,15,19506.322457639006,Social Surplus
0,16,19400.84318822407,Social Surplus
0,17,19435.17706321914,Social Surplus
0,18,19595.70219077813,Social Surplus
0,19,19313.41865914961,Social Surplus
0,20,19581.915504050023,Social Surplus
0,21,19247.83573752887,Social Surplus
0,22,19380.6684989446,Social Surplus
0,23,19352.378884479305,Social Surplus
0,24,19600.386033682425,Social Surplus
1,0,-57326.56447833044,Social Surplus
1,1,14218.703041668743,Social Surplus
1,2,18795.92235090867,Social Surplus
1,3,19413.858134079575,Social Surplus
1,4,19052.996480014965,Social Surplus
1,5,19632.846755842304,Social Surplus
1,6,19367.11044786262,Social Surplus
1,7,19379.675514437124,Social Surplus
1,8,19334.41033699862,Social Surplus
1,9,19461.925239532004,Social Surplus
1,10,19227.389290514446,Social Surplus
1,11,19133.300585771663,Social Surplus
1,12,19782.654772742288,Social Surplus
1,13,19439.137172441526,Social Surplus
1,14,19319.729148634742,Social Surplus
1,15,19594.18996316515,Social Surplus
1,16,19374.167634875008,Social Surplus
1,17,19427.75891653418,Social Surplus
1,18,19376.43555114773,Social Surplus
1,19,19280.371985835252,Social Surplus
1,20,19117.404481559526,Social Surplus
1,21,19487.510150571576,Social Surplus
1,22,19645.35550415591,Social Surplus
1,23,19423.756884774968,Social Surplus
1,24,19509.12934090786,Social Surplus
2,0,-57936.87848325581,Social Surplus
2,1,14456.995357803951,Social Surplus
2,2,18910.635661256332,Social Surplus
2,3,19067.790157266165,Social Surplus
2,4,19205.52688265419,Social Surplus
2,5,19306.34079604364,Social Surplus
2,6,19208.871558296592,Social Surplus
2,7,19342.90028681834,Social Surplus
2,8,19029.903150393682,Social Surplus
2,9,19320.97188888995,Social Surplus
2,10,19205.04369224864,Social Surplus
2,11,19252.574827641496,Social Surplus
2,12,19588.888359200206,Social Surplus
2,13,19542.904656802362,Social Surplus
2,14,19499.550156430945,Social Surplus
2,15,19471.248940191268,Social Surplus
2,16,19529.535611567066,Social Surplus
2,17,19368.368299840546,Social Surplus
2,18,19534.212441980537,Social Surplus
2,19,19427.163099935224,Social Surplus
2,20,19710.19507689626,Social Surplus
2,21,19700.659565954902,Social Surplus
2,22,19425.75162816255,Social Surplus
2,23,19515.684454547983,Social Surplus
2,24,19372.942841870026,Social Surplus
