Run,Agent,Iteration,Total Sales Revenue
1,Truthful Competitor 6,17,1220.0
1,Truthful Competitor 6,18,1120.0
1,Truthful Competitor 6,19,1080.0
1,Truthful Competitor 6,20,980.0
1,Truthful Competitor 6,21,1200.0
1,Truthful Competitor 6,22,1180.0
1,Truthful Competitor 6,23,780.0
1,Truthful Competitor 6,24,1060.0
2,PPO Bidder - Net Utility 1,0,14720.0
2,PPO Bidder - Net Utility 1,1,15140.0
2,PPO Bidder - Net Utility 1,2,16960.0
2,PPO Bidder - Net Utility 1,3,17460.0
2,PPO Bidder - Net Utility 1,4,18260.0
2,PPO Bidder - Net Utility 1,5,17540.0
2,PPO Bidder - Net Utility 1,6,17360.0
2,PPO Bidder - Net Utility 1,7,17020.0
2,PPO Bidder - Net Utility 1,8,17500.0
2,PPO Bidder - Net Utility 1,9,18280.0
2,PPO Bidder - Net Utility 1,10,16620.0
2,PPO Bidder - Net Utility 1,11,17320.0
2,PPO Bidder - Net Utility 1,12,19000.0
2,PPO Bidder - Net Utility 1,13,17780.0
2,PPO Bidder - Net Utility 1,14,17780.0
2,PPO Bidder - Net Utility 1,15,16800.0
2,PPO Bidder - Net Utility 1,16,17380.0
2,PPO Bidder - Net Utility 1,17,16540.0
2,PPO Bidder - Net Utility 1,18,16600.0
2,PPO Bidder - Net Utility 1,19,17040.0
2,PPO Bidder - Net Utility 1,20,17280.0
2,PPO Bidder - Net Utility 1,21,18500.0
2,PPO Bidder - Net Utility 1,22,16720.0
2,PPO Bidder - Net Utility 1,23,16940.0
2,PPO Bidder - Net Utility 1,24,17420.0
2,Truthful Competitor 2,0,540.0
2,Truthful Competitor 2,1,6860.0
2,Truthful Competitor 2,2,5380.0
2,Truthful Competitor 2,3,5520.0
2,Truthful Competitor 2,4,5300.0
2,Truthful Competitor 2,5,5460.0
2,Truthful Competitor 2,6,5360.0
2,Truthful Competitor 2,7,5180.0
2,Truthful Competitor 2,8,5480.0
2,Truthful Competitor 2,9,5260.0
2,Truthful Competitor 2,10,5640.0
2,Truthful Competitor 2,11,5080.0
2,Truthful Competitor 2,12,5300.0
2,Truthful Competitor 2,13,5320.0
2,Truthful Competitor 2,14,5260.0
2,Truthful Competitor 2,15,5720.0
2,Truthful Competitor 2,16,5460.0
2,Truthful Competitor 2,17,5280.0
2,Truthful Competitor 2,18,5920.0
2,Truthful Competitor 2,19,5500.0
2,Truthful Competitor 2,20,5840.0
2,Truthful Competitor 2,21,5940.0
2,Truthful Competitor 2,22,5580.0
2,Truthful Competitor 2,23,5540.0
2,Truthful Competitor 2,24,5080.0
2,Truthful Competitor 3,0,5220.0
2,Truthful Competitor 3,1,9240.0
2,Truthful Competitor 3,2,9500.0
2,Truthful Competitor 3,3,9460.0
2,Truthful Competitor 3,4,8700.0
2,Truthful Competitor 3,5,9520.0
2,Truthful Competitor 3,6,8740.0
2,Truthful Competitor 3,7,9000.0
2,Truthful Competitor 3,8,8240.0
2,Truthful Competitor 3,9,9320.0
2,Truthful Competitor 3,10,8740.0
2,Truthful Competitor 3,11,8840.0
2,Truthful Competitor 3,12,9600.0
2,Truthful Competitor 3,13,9140.0
2,Truthful Competitor 3,14,9560.0
2,Truthful Competitor 3,15,9420.0
2,Truthful Competitor 3,16,8460.0
2,Truthful Competitor 3,17,9840.0
2,Truthful Competitor 3,18,9260.0
2,Truthful Competitor 3,19,9220.0
2,Truthful Competitor 3,20,9380.0
2,Truthful Competitor 3,21,8480.0
2,Truthful Competitor 3,22,9460.0
2,Truthful Competitor 3,23,8980.0
2,Truthful Competitor 3,24,9160.0
2,Truthful Competitor 4,0,140.0
2,Truthful Competitor 4,1,1820.0
2,Truthful Competitor 4,2,3940.0
2,Truthful Competitor 4,3,4020.0
2,Truthful Competitor 4,4,4480.0
